,Feature,Coefficient,Importance
10248,prim_disease_hct_AML|melphalan_dose_N_A__Mel_not_given,0.04328182664179647,0.04328182664179647
903,hla_high_res_6|donor_age,-0.043245054871476896,0.043245054871476896
13668,conditioning_intensity_Missing_value|rheum_issue_Yes,0.04324424880762696,0.04324424880762696
3028,hla_match_a_low|cyto_score_detail_TBD,-0.04323276930241504,0.04323276930241504
2797,age_at_hct|cyto_score_Intermediate,0.04320455662095274,0.04320455662095274
5835,psych_disturb_No|prior_tumor_Yes,0.04320012303557441,0.04320012303557441
1451,hla_nmdp_6|cyto_score_Normal,-0.04319586684035742,0.04319586684035742
5770,psych_disturb_No|pulm_severe_Not_done,-0.04316935678677457,0.04316935678677457
14276,obesity_No|peptic_ulcer_No,0.043160269115777083,0.043160269115777083
2607,donor_age|pulm_moderate_No,0.04313051598654383,0.04313051598654383
2440,hla_match_a_high|pulm_moderate_No,0.04311739550689708,0.04311739550689708
5357,dri_score_N_A___pediatric|tce_imm_match_P_B,-0.04308489915350737,0.04308489915350737
476,hla_match_c_high|mrd_hct_Negative,-0.04303890799328425,0.04303890799328425
14498,mrd_hct_Negative|race_group_Native_Hawaiian_or_other_Pacific_Islander,-0.04303445384905058,0.04303445384905058
268,ID|cmv_status_pospos,0.04301361653417857,0.04301361653417857
4671,dri_score_Low|race_group_White,0.042999939883897276,0.042999939883897276
6542,cyto_score_Normal|tce_match_HvG_non_permissive,0.04297999550844994,0.04297999550844994
8606,arrhythmia_No|pulm_severe_Yes,-0.042954104118185954,0.042954104118185954
6401,cyto_score_Missing_value|tce_match_HvG_non_permissive,-0.042929433063302935,0.042929433063302935
16387,tce_div_match_HvG_non_permissive|cardiac_No,0.04291947243236452,0.04291947243236452
3841,hla_match_drb1_high|ethnicity_Non_resident_of_the_U_S_,-0.042882053900374584,0.042882053900374584
9134,vent_hist_No|cyto_score_detail_TBD,-0.04284831043422804,0.04284831043422804
13284,cyto_score_detail_Intermediate|sex_match_F_M,0.04284531630372013,0.04284531630372013
7376,diabetes_Not_done|peptic_ulcer_No,0.0428396222597342,0.0428396222597342
5331,dri_score_N_A___pediatric|prim_disease_hct_ALL,-0.04283609334541971,0.04283609334541971
1503,hla_nmdp_6|tce_imm_match_H_H,-0.04283338249809643,0.04283338249809643
13356,cyto_score_detail_Missing_value|gvhd_proph_Other_GVHD_Prophylaxis,-0.04281600922542303,0.04281600922542303
1336,hla_match_dqb1_high|rituximab_No,-0.04279088603992154,0.04279088603992154
16310,race_group_White|melphalan_dose_Missing_value,0.042790292447096756,0.042790292447096756
3205,hla_match_b_high|mrd_hct_Positive,-0.04275125392336809,0.04275125392336809
15956,gvhd_proph_Parent_Q___yes__but_no_agent|race_group_White,0.04273637121290028,0.04273637121290028
3474,karnofsky_score|pulm_severe_No,0.042696293864509016,0.042696293864509016
16149,sex_match_M_F|race_group_Black_or_African_American,0.04267308351933485,0.04267308351933485
6529,cyto_score_Normal|conditioning_intensity_RIC,-0.042609991037612496,0.042609991037612496
12473,tce_imm_match_H_H|prod_type_PB,0.04260627724078159,0.04260627724078159
14511,mrd_hct_Negative|melphalan_dose_N_A__Mel_not_given,0.042554517466790065,0.042554517466790065
16188,sex_match_M_M|melphalan_dose_N_A__Mel_not_given,0.042547289236844144,0.042547289236844144
7774,tbi_status_TBI_Other_LesserEqualcGY|prior_tumor_Yes,-0.04251944523232333,0.04251944523232333
13009,rituximab_No|tce_match_HvG_non_permissive,0.04250279295324755,0.04250279295324755
12044,cmv_status_negpos|hepatic_severe_No,0.042480927054140416,0.042480927054140416
496,hla_match_c_high|gvhd_proph_CSA____others_not_FK_MMF_MTX_,0.04247257735296365,0.04247257735296365
698,hla_high_res_8|race_group_Native_Hawaiian_or_other_Pacific_Islander,-0.042458453035336685,0.042458453035336685
6043,psych_disturb_Yes|tbi_status_TBI___Cy____Other,0.04243797886976941,0.04243797886976941
2713,hla_match_b_low|mrd_hct_Positive,0.042359851044589725,0.042359851044589725
1458,hla_nmdp_6|diabetes_Yes,-0.04235142728461749,0.04235142728461749
4150,dri_score_High___TED_AML_case__missing_cytogenetics|conditioning_intensity_NMA,-0.04235058912900663,0.04235058912900663
5449,dri_score_TBD_cytogenetics|cyto_score_Intermediate,-0.042331030291370614,0.042331030291370614
13005,rituximab_No|mrd_hct_Positive,0.0423150417201712,0.0423150417201712
4276,dri_score_Intermediate|prim_disease_hct_MDS,0.04230611747178781,0.04230611747178781
12727,tce_imm_match_P_B|pulm_moderate_No,-0.04228975769271877,0.04228975769271877
9945,pulm_severe_Yes|tce_imm_match_P_P,-0.04228855300737855,0.04228855300737855
959,hla_high_res_6|prim_disease_hct_CML,0.042268021909902836,0.042268021909902836
9158,vent_hist_No|prior_tumor_No,-0.04225419882270742,0.04225419882270742
2487,donor_age|graft_type_Peripheral_blood,-0.04223546408852741,0.04223546408852741
3792,hla_match_drb1_high|renal_issue_Yes,-0.04223298947033918,0.04223298947033918
3337,comorbidity_score|cmv_status_pospos,0.042216808813499096,0.042216808813499096
2305,hla_match_a_high|cyto_score_TBD,-0.042203225256659094,0.042203225256659094
5505,dri_score_TBD_cytogenetics|tce_imm_match_P_B,0.042144715156618294,0.042144715156618294
5476,dri_score_TBD_cytogenetics|pulm_severe_No,0.04211525881088918,0.04211525881088918
3238,hla_match_b_high|rheum_issue_No,-0.04205750106382755,0.04205750106382755
1586,hla_nmdp_6|melphalan_dose_N_A__Mel_not_given,0.04204669883720685,0.04204669883720685
2864,age_at_hct|cyto_score_detail_TBD,0.042039899753544996,0.042039899753544996
550,hla_high_res_8|donor_age,0.042038680180700894,0.042038680180700894
16245,race_group_Black_or_African_American|hepatic_mild_Yes,0.042027551245072875,0.042027551245072875
5284,dri_score_N_A___non_malignant_indication|tce_div_match_Permissive_mismatched,-0.042006533581933625,0.042006533581933625
1769,hla_match_drb1_low|hla_match_b_low,-0.04200476507396966,0.04200476507396966
1079,hla_high_res_10|hla_match_b_low,-0.04195191619425098,0.04195191619425098
12255,cmv_status_pospos|rheum_issue_No,-0.041912078901333416,0.041912078901333416
1367,hla_match_dqb1_high|prior_tumor_No,-0.04186329596692984,0.04186329596692984
5415,dri_score_N_A___pediatric|rheum_issue_No,0.04182741940906709,0.04182741940906709
13782,conditioning_intensity_N_A__F_pre_TED__not_submitted|in_vivo_tcd_Yes,-0.041825742732351456,0.041825742732351456
3188,hla_match_b_high|cyto_score_detail_Missing_value,-0.04175978686595361,0.04175978686595361
9190,vent_hist_No|race_group_More_than_one_race,-0.04175827640079688,0.04175827640079688
5218,dri_score_N_A___non_malignant_indication|cyto_score_detail_Poor,-0.04170169655117488,0.04170169655117488
10179,prim_disease_hct_AML|conditioning_intensity_Missing_value,0.04169832037552751,0.04169832037552751
12168,cmv_status_posneg|sex_match_M_M,0.04167360462672848,0.04167360462672848
14241,ethnicity_Not_Hispanic_or_Latino|race_group_White,-0.04163091143956299,0.04163091143956299
9357,renal_issue_No|cmv_status_pospos,-0.041619918069118134,0.041619918069118134
1351,hla_match_dqb1_high|ethnicity_Non_resident_of_the_U_S_,-0.04161717241359364,0.04161717241359364
2148,year_hct|tbi_status_TBI____Other__unknown_dose,-0.04160403077183529,0.04160403077183529
736,hla_low_res_6|hla_low_res_10,-0.04158107130472177,0.04158107130472177
5456,dri_score_TBD_cytogenetics|diabetes_No,0.04156556255599181,0.04156556255599181
15304,peptic_ulcer_Not_done|gvhd_proph_FK__MTX____others_not_MMF_,-0.04155533891348491,0.04155533891348491
5214,dri_score_N_A___non_malignant_indication|prod_type_PB,-0.041543942262207034,0.041543942262207034
3360,comorbidity_score|ethnicity_Missing_value,-0.041498093898402866,0.041498093898402866
14927,tce_match_Permissive|cardiac_Yes,-0.04147707186084519,0.04147707186084519
2166,year_hct|prim_disease_hct_IEA,0.04147684167591004,0.04147684167591004
6583,cyto_score_Normal|hepatic_mild_No,-0.041459983144410684,0.041459983144410684
14968,hepatic_severe_No|hepatic_mild_No,0.04136558991519346,0.04136558991519346
2140,year_hct|diabetes_Yes,-0.04134084883693556,0.04134084883693556
3426,comorbidity_score|cardiac_Yes,0.041334883790325794,0.041334883790325794
12167,cmv_status_posneg|sex_match_M_F,0.04132491136882474,0.04132491136882474
12726,tce_imm_match_P_B|cardiac_Yes,-0.04132266455791178,0.04132266455791178
8470,tbi_status_TBI____Other__unknown_dose|arrhythmia_No,0.04131015725066704,0.04131015725066704
13692,conditioning_intensity_Missing_value|cardiac_Yes,-0.04128334945332568,0.04128334945332568
4616,dri_score_Low|conditioning_intensity_N_A__F_pre_TED__not_submitted,-0.04124870711714473,0.04124870711714473
12568,tce_imm_match_Missing_value|conditioning_intensity_NMA,0.04121974192995276,0.04121974192995276
16399,tce_div_match_Missing_value|cardiac_No,-0.041216483072126664,0.041216483072126664
7753,tbi_status_TBI_Other_LesserEqualcGY|conditioning_intensity_RIC,0.04121604597569006,0.04121604597569006
4136,dri_score_High___TED_AML_case__missing_cytogenetics|tce_imm_match_Missing_value,0.041179578909983416,0.041179578909983416
727,hla_low_res_6|donor_age,0.04117755493576425,0.04117755493576425
1513,hla_nmdp_6|cyto_score_detail_Missing_value,0.041157773423190824,0.041157773423190824
11298,prim_disease_hct_NHL|race_group_Black_or_African_American,0.04110939134650282,0.04110939134650282
2225,year_hct|peptic_ulcer_No,0.041093147716649625,0.041093147716649625
5830,psych_disturb_No|hepatic_severe_No,-0.04108411693855274,0.04108411693855274
555,hla_high_res_8|comorbidity_score,-0.041076712299006335,0.041076712299006335
499,hla_match_c_high|gvhd_proph_Cyclophosphamide_alone,-0.04097880403251841,0.04097880403251841
12037,cmv_status_negpos|mrd_hct_Positive,-0.040955642377380364,0.040955642377380364
9031,graft_type_Peripheral_blood|tce_match_HvG_non_permissive,-0.04094815979603139,0.04094815979603139
3477,karnofsky_score|prim_disease_hct_ALL,0.04093445913109406,0.04093445913109406
2362,hla_match_a_high|cyto_score_detail_Intermediate,-0.04090300503080302,0.04090300503080302
9935,pulm_severe_Yes|cmv_status_negpos,0.040902885689238944,0.040902885689238944
10185,prim_disease_hct_AML|ethnicity_Missing_value,0.040863146715670706,0.040863146715670706
2551,donor_age|tce_match_HvG_non_permissive,-0.04085884405620693,0.04085884405620693
252,ID|prim_disease_hct_IEA,-0.04081972318273852,0.04081972318273852
7578,tbi_status_TBI_Other_GreatercGY|pulm_severe_Yes,0.04078352377934169,0.04078352377934169
2553,donor_age|tce_match_Permissive,-0.04076703390288472,0.04076703390288472
6898,cyto_score_Poor|renal_issue_No,0.040739084283504035,0.040739084283504035
2853,age_at_hct|tce_imm_match_P_B,-0.04071003625840153,0.04071003625840153
5202,dri_score_N_A___non_malignant_indication|cmv_status_posneg,0.04069362949706701,0.04069362949706701
2760,hla_match_b_low|hepatic_mild_Yes,-0.040653201058742316,0.040653201058742316
374,hla_match_c_high|age_at_hct,-0.040586846572447044,0.040586846572447044
7847,tbi_status_TBI___Cy____Other|prim_disease_hct_IEA,0.04057756607918239,0.04057756607918239
184,ID|hla_high_res_6,-0.04056790257765819,0.04056790257765819
2078,hla_match_dqb1_low|rheum_issue_Yes,-0.04055086128526178,0.04055086128526178
3109,hla_match_b_high|hla_low_res_10,0.04053479832989515,0.04053479832989515
14449,obesity_Yes|cardiac_No,0.04052105166089226,0.04052105166089226
407,hla_match_c_high|tbi_status_TBI_Other_LesserEqualcGY,-0.04049033520869261,0.04049033520869261
2612,hla_match_b_low|hla_match_b_high,0.0404887847214388,0.0404887847214388
13700,conditioning_intensity_NMA|ethnicity_Missing_value,-0.040462068555205344,0.040462068555205344
9023,graft_type_Peripheral_blood|obesity_No,-0.040441310487731696,0.040441310487731696
2311,hla_match_a_high|tbi_status_TBI___Cy____Other,0.04043008805617543,0.04043008805617543
4822,dri_score_Missing_disease_status|race_group_More_than_one_race,-0.040366441677111724,0.040366441677111724
12371,tce_imm_match_G_G|cardiac_Not_done,0.04035936109707885,0.04035936109707885
5819,psych_disturb_No|obesity_No,-0.040357743630890175,0.040357743630890175
2815,age_at_hct|arrhythmia_No,0.04035081043226185,0.04035081043226185
3911,hla_low_res_10|dri_score_Intermediate,-0.040299036092922624,0.040299036092922624
7608,tbi_status_TBI_Other_GreatercGY|tce_imm_match_P_P,-0.04028692349459312,0.04028692349459312
8409,tbi_status_TBI____Other___cGy__unknown_dose|in_vivo_tcd_Yes,0.040248622815062446,0.040248622815062446
1822,hla_match_drb1_low|prim_disease_hct_ALL,0.04024172268271231,0.04024172268271231
12934,tce_imm_match_P_P|prior_tumor_Yes,-0.0402216105745854,0.0402216105745854
4291,dri_score_Intermediate|tce_imm_match_H_H,0.04021937865256864,0.04021937865256864
9146,vent_hist_No|obesity_Yes,0.040108357670958716,0.040108357670958716
11695,prim_disease_hct_SAA|race_group_Asian,0.04010009288365295,0.04010009288365295
9033,graft_type_Peripheral_blood|tce_match_Permissive,-0.0400019871651639,0.0400019871651639
12300,tce_imm_match_G_G|conditioning_intensity_Missing_value,0.03997553026257289,0.03997553026257289
2851,age_at_hct|tce_imm_match_H_H,-0.03994318592641255,0.03994318592641255
2245,year_hct|rheum_issue_No,0.039936605919724144,0.039936605919724144
12997,rituximab_No|conditioning_intensity_TBD,0.039919827090185545,0.039919827090185545
888,hla_low_res_6|melphalan_dose_N_A__Mel_not_given,-0.03991915361804099,0.03991915361804099
734,hla_low_res_6|hla_low_res_8,-0.039897753544863246,0.039897753544863246
10228,prim_disease_hct_AML|sex_match_F_M,-0.03989046519805614,0.03989046519805614
2036,hla_match_dqb1_low|ethnicity_Missing_value,0.03988742262399719,0.03988742262399719
548,hla_high_res_8|year_hct,0.039879819148501916,0.039879819148501916
3086,hla_match_a_low|race_group_White,0.03987914011283544,0.03987914011283544
5247,dri_score_N_A___non_malignant_indication|peptic_ulcer_Not_done,-0.039856820614150995,0.039856820614150995
4684,dri_score_Low|cardiac_No,0.0398562412946839,0.0398562412946839
13628,conditioning_intensity_Missing_value|ethnicity_Not_Hispanic_or_Latino,0.039826936397628465,0.039826936397628465
1521,hla_nmdp_6|conditioning_intensity_RIC,0.03981852080376669,0.03981852080376669
12575,tce_imm_match_Missing_value|ethnicity_Not_Hispanic_or_Latino,0.03980587751176223,0.03980587751176223
13963,conditioning_intensity_RIC|race_group_Asian,-0.03979640684771146,0.03979640684771146
2632,hla_match_b_low|cyto_score_Intermediate,-0.039787844922507754,0.039787844922507754
8531,tbi_status_TBI____Other__unknown_dose|obesity_Yes,-0.0397787449025782,0.0397787449025782
1497,hla_nmdp_6|cmv_status_negneg,-0.03977690096833664,0.03977690096833664
4988,dri_score_Missing_value|melphalan_dose_N_A__Mel_not_given,-0.03977612647878087,0.03977612647878087
4272,dri_score_Intermediate|prim_disease_hct_IEA,-0.03976866692990054,0.03976866692990054
8995,graft_type_Peripheral_blood|cmv_status_negpos,0.03975244677289158,0.03975244677289158
14466,mrd_hct_Negative|prior_tumor_Not_done,-0.03974688830147288,0.03974688830147288
2540,donor_age|ethnicity_Missing_value,0.03974417649682793,0.03974417649682793
1627,hla_match_c_low|cyto_score_TBD,-0.039735720013498455,0.039735720013498455
2609,donor_age|pulm_moderate_Yes,0.039678899749129304,0.039678899749129304
11597,prim_disease_hct_PCD|race_group_Asian,0.03961413864116073,0.03961413864116073
2418,hla_match_a_high|sex_match_M_M,0.03951311055860973,0.03951311055860973
2991,hla_match_a_low|prim_disease_hct_ALL,-0.03950222566687067,0.03950222566687067
2720,hla_match_b_low|hepatic_severe_No,-0.03950153940881318,0.03950153940881318
1664,hla_match_c_low|prim_disease_hct_Other_leukemia,-0.03948894181455609,0.03948894181455609
4786,dri_score_Missing_disease_status|tce_match_Permissive,0.0394694022324366,0.0394694022324366
9785,pulm_severe_No|hepatic_mild_Yes,0.03945608377480114,0.03945608377480114
3335,comorbidity_score|cmv_status_negpos,0.03943088602068959,0.03943088602068959
3339,comorbidity_score|tce_imm_match_H_B,-0.03940655824250672,0.03940655824250672
2263,year_hct|tce_div_match_Permissive_mismatched,-0.03938458495531405,0.03938458495531405
8254,tbi_status_TBI____Other___cGy__single|tce_imm_match_Missing_value,0.03935544705714045,0.03935544705714045
6452,cyto_score_Missing_value|melphalan_dose_Missing_value,0.03931425744833872,0.03931425744833872
4273,dri_score_Intermediate|prim_disease_hct_IIS,0.03929186695952369,0.03929186695952369
10686,prim_disease_hct_IEA|melphalan_dose_N_A__Mel_not_given,0.03927220150708277,0.03927220150708277
1917,hla_match_drb1_low|race_group_White,0.039262599290072364,0.039262599290072364
3406,comorbidity_score|sex_match_Missing_value,0.03922064932613123,0.03922064932613123
16191,sex_match_M_M|cardiac_Yes,-0.039220058064385555,0.039220058064385555
1432,hla_nmdp_6|hla_low_res_8,0.039208445180713536,0.039208445180713536
12480,tce_imm_match_H_H|conditioning_intensity_NMA,0.03918716107815967,0.03918716107815967
5365,dri_score_N_A___pediatric|cyto_score_detail_Missing_value,0.0391850831210494,0.0391850831210494
7864,tbi_status_TBI___Cy____Other|tce_imm_match_G_G,0.03917700222046802,0.03917700222046802
3190,hla_match_b_high|cyto_score_detail_Poor,-0.039168182714155675,0.039168182714155675
3041,hla_match_a_low|mrd_hct_Negative,0.039132995186374586,0.039132995186374586
2705,hla_match_b_low|conditioning_intensity_TBD,0.03904046819195845,0.03904046819195845
16123,sex_match_F_M|race_group_Asian,0.03900425308387678,0.03900425308387678
3842,hla_match_drb1_high|ethnicity_Not_Hispanic_or_Latino,0.0389980502184577,0.0389980502184577
1880,hla_match_drb1_low|hepatic_severe_No,-0.03896693901516457,0.03896693901516457
14237,ethnicity_Not_Hispanic_or_Latino|race_group_Asian,0.03893862756169142,0.03893862756169142
14503,mrd_hct_Negative|tce_div_match_GvH_non_permissive,-0.03893209796380892,0.03893209796380892
3429,comorbidity_score|pulm_moderate_Yes,0.03891863644472582,0.03891863644472582
1865,hla_match_drb1_low|conditioning_intensity_TBD,0.038917217100300855,0.038917217100300855
5212,dri_score_N_A___non_malignant_indication|rituximab_No,0.03890680173536876,0.03890680173536876
5614,dri_score_Very_high|arrhythmia_No,0.03889199928892413,0.03889199928892413
205,ID|dri_score_Intermediate___TED_AML_case__missing_cytogenetics,-0.03885047042721057,0.03885047042721057
13918,conditioning_intensity_RIC|ethnicity_Not_Hispanic_or_Latino,-0.038832535708940075,0.038832535708940075
2860,age_at_hct|cyto_score_detail_Intermediate,0.03883145751296224,0.03883145751296224
9383,renal_issue_No|obesity_No,-0.03880658649043256,0.03880658649043256
1984,hla_match_dqb1_low|vent_hist_No,-0.03876542110977077,0.03876542110977077
7880,tbi_status_TBI___Cy____Other|conditioning_intensity_Missing_value,-0.038746725825713035,0.038746725825713035
1092,hla_high_res_10|dri_score_Missing_disease_status,-0.03873872492424554,0.03873872492424554
1596,hla_match_c_low|hla_match_a_high,-0.038732224309091734,0.038732224309091734
14298,obesity_No|rheum_issue_Yes,0.03872227602298539,0.03872227602298539
7902,tbi_status_TBI___Cy____Other|hepatic_severe_Yes,-0.03872071105979569,0.03872071105979569
3082,hla_match_a_low|race_group_Asian,-0.038663136432540046,0.038663136432540046
10344,prim_disease_hct_CML|race_group_Black_or_African_American,-0.038659070323553785,0.038659070323553785
14824,tce_match_Missing_value|prior_tumor_Yes,0.03864329264596411,0.03864329264596411
3216,hla_match_b_high|prior_tumor_Not_done,0.03855531659502525,0.03855531659502525
267,ID|cmv_status_posneg,0.03854866982424454,0.03854866982424454
15101,prior_tumor_No|gvhd_proph_CSA____others_not_FK_MMF_MTX_,0.03852218087958659,0.03852218087958659
15251,peptic_ulcer_No|gvhd_proph_CSA____others_not_FK_MMF_MTX_,0.03852218083475489,0.03852218083475489
14282,obesity_No|gvhd_proph_CSA____others_not_FK_MMF_MTX_,0.03852218079796521,0.03852218079796521
3293,comorbidity_score|diabetes_No,0.038501883437432216,0.038501883437432216
2492,donor_age|renal_issue_Yes,0.038471357448768895,0.038471357448768895
2081,hla_match_dqb1_low|sex_match_M_M,0.03846330080421545,0.03846330080421545
655,hla_high_res_8|mrd_hct_Positive,-0.03842978906031025,0.03842978906031025
4147,dri_score_High___TED_AML_case__missing_cytogenetics|cyto_score_detail_Poor,-0.03835369743624265,0.03835369743624265
3524,karnofsky_score|obesity_No,-0.0383134229314237,0.0383134229314237
2890,age_at_hct|prior_tumor_Yes,0.038297840970904495,0.038297840970904495
16217,sex_match_Missing_value|pulm_moderate_Yes,0.0382943798163673,0.0382943798163673
7765,tbi_status_TBI_Other_LesserEqualcGY|tce_match_GvH_non_permissive,-0.03828413331380166,0.03828413331380166
13363,cyto_score_detail_Missing_value|sex_match_F_M,-0.03827785445516646,0.03827785445516646
9002,graft_type_Peripheral_blood|tce_imm_match_P_B,0.03824719049152764,0.03824719049152764
2773,hla_match_b_low|pulm_moderate_No,-0.03820583269953559,0.03820583269953559
2170,year_hct|prim_disease_hct_MDS,0.03817760629366518,0.03817760629366518
2030,hla_match_dqb1_low|conditioning_intensity_Missing_value,-0.03814846729032384,0.03814846729032384
6436,cyto_score_Missing_value|sex_match_Missing_value,-0.038120138401830705,0.038120138401830705
5437,dri_score_N_A___pediatric|melphalan_dose_Missing_value,-0.038067729355155566,0.038067729355155566
16192,sex_match_M_M|pulm_moderate_No,0.038054996834847366,0.038054996834847366
3255,hla_match_b_high|tce_div_match_Missing_value,0.038049538812548356,0.038049538812548356
3797,hla_match_drb1_high|prim_disease_hct_AML,0.038035922789007914,0.038035922789007914
5138,dri_score_N_A___disease_not_classifiable|melphalan_dose_Missing_value,0.03798096384579855,0.03798096384579855
1928,hla_match_drb1_low|melphalan_dose_Missing_value,-0.03794012872038699,0.03794012872038699
13508,cyto_score_detail_Poor|gvhd_proph_FKalone,0.03793360154043085,0.03793360154043085
6961,cyto_score_Poor|tce_match_Permissive,-0.03792915352709636,0.03792915352709636
6700,cyto_score_Not_tested|gvhd_proph_Cyclophosphamide_alone,0.037903000017035504,0.037903000017035504
1261,hla_match_dqb1_high|hla_low_res_10,0.03789387009696066,0.03789387009696066
10984,prim_disease_hct_IPA|sex_match_F_M,-0.0378614112137966,0.0378614112137966
5368,dri_score_N_A___pediatric|cyto_score_detail_TBD,0.037853603327502594,0.037853603327502594
2084,hla_match_dqb1_low|race_group_Black_or_African_American,-0.03783998144246914,0.03783998144246914
1759,hla_match_c_low|cardiac_No,-0.03775270302517075,0.03775270302517075
8504,tbi_status_TBI____Other__unknown_dose|tce_imm_match_G_G,0.037695268915750174,0.037695268915750174
9304,vent_hist_Yes|sex_match_F_M,0.037684164339991,0.037684164339991
13331,cyto_score_detail_Missing_value|tce_match_HvG_non_permissive,-0.03765315387437296,0.03765315387437296
3325,comorbidity_score|prim_disease_hct_MDS,0.03763799257338363,0.03763799257338363
6816,cyto_score_Other|mrd_hct_Negative,-0.03762637890338803,0.03762637890338803
13177,prod_type_PB|hepatic_severe_Yes,0.037613422224322846,0.037613422224322846
2286,hla_match_a_high|dri_score_Intermediate,0.037567856014041556,0.037567856014041556
5575,dri_score_TBD_cytogenetics|hepatic_mild_No,0.037563043401524165,0.037563043401524165
573,hla_high_res_8|psych_disturb_Yes,0.037551863491305876,0.037551863491305876
265,ID|cmv_status_negneg,0.03751087823532728,0.03751087823532728
2158,year_hct|pulm_severe_No,-0.03749519527965539,0.03749519527965539
1599,hla_match_c_low|age_at_hct,-0.0374944049060737,0.0374944049060737
3733,hla_low_res_8|hepatic_mild_No,0.03749050814049637,0.03749050814049637
8389,tbi_status_TBI____Other___cGy__unknown_dose|cyto_score_detail_Intermediate,0.03747983733283383,0.03747983733283383
7133,cyto_score_TBD|race_group_Black_or_African_American,-0.037459360133449415,0.037459360133449415
15225,prior_tumor_Yes|race_group_More_than_one_race,0.037343683520856485,0.037343683520856485
2835,age_at_hct|prim_disease_hct_IPA,-0.037334327531353795,0.037334327531353795
2278,hla_match_a_high|hla_match_a_low,0.03731336906420335,0.03731336906420335
5215,dri_score_N_A___non_malignant_indication|cyto_score_detail_Intermediate,-0.037308498291689605,0.037308498291689605
4041,hla_low_res_10|sex_match_F_M,-0.03726052397106461,0.03726052397106461
3754,hla_match_drb1_high|dri_score_Intermediate___TED_AML_case__missing_cytogenetics,-0.03724103491596639,0.03724103491596639
1287,hla_match_dqb1_high|tbi_status_TBI_Other_LesserEqualcGY,-0.03719192586582376,0.03719192586582376
7705,tbi_status_TBI_Other_LesserEqualcGY|renal_issue_No,0.0371353310177136,0.0371353310177136
3214,hla_match_b_high|hepatic_severe_Yes,0.03711963791452033,0.03711963791452033
1594,hla_match_c_low|hla_match_dqb1_low,-0.03710184135936778,0.03710184135936778
2365,hla_match_a_high|cyto_score_detail_Poor,-0.03709825839546166,0.03709825839546166
16455,melphalan_dose_N_A__Mel_not_given|pulm_moderate_Yes,-0.03702658439748063,0.03702658439748063
13524,cyto_score_detail_Poor|race_group_More_than_one_race,-0.03701087994029112,0.03701087994029112
4004,hla_low_res_10|mrd_hct_Negative,-0.03698607042665358,0.03698607042665358
1426,hla_nmdp_6|hla_match_b_low,0.03697730435858837,0.03697730435858837
4670,dri_score_Low|race_group_Native_Hawaiian_or_other_Pacific_Islander,-0.036968211926096506,0.036968211926096506
9967,pulm_severe_Yes|mrd_hct_Positive,0.03696535851426244,0.03696535851426244
16359,hepatic_mild_Yes|melphalan_dose_N_A__Mel_not_given,-0.03695196874563622,0.03695196874563622
15366,peptic_ulcer_Yes|sex_match_Missing_value,-0.036930151893461605,0.036930151893461605
13374,cyto_score_detail_Missing_value|hepatic_mild_Yes,-0.036927039183827726,0.036927039183827726
1920,hla_match_drb1_low|hepatic_mild_Yes,-0.03692394122397563,0.03692394122397563
213,ID|dri_score_Very_high,-0.036911469095035176,0.036911469095035176
7852,tbi_status_TBI___Cy____Other|prim_disease_hct_MPN,0.03686662734049323,0.03686662734049323
2821,age_at_hct|renal_issue_No,-0.03686199933490997,0.03686199933490997
2221,year_hct|hepatic_severe_Yes,0.03686152994925884,0.03686152994925884
2699,hla_match_b_low|cyto_score_detail_TBD,0.03684259495826259,0.03684259495826259
12904,tce_imm_match_P_P|cyto_score_detail_Intermediate,-0.0368255823331487,0.0368255823331487
3002,hla_match_a_low|prim_disease_hct_NHL,-0.036810648589042705,0.036810648589042705
9067,graft_type_Peripheral_blood|race_group_Asian,0.036786953026528124,0.036786953026528124
13332,cyto_score_detail_Missing_value|tce_match_Missing_value,-0.03674485323092824,0.03674485323092824
3145,hla_match_b_high|graft_type_Peripheral_blood,-0.03667746380337089,0.03667746380337089
3835,hla_match_drb1_high|conditioning_intensity_NMA,-0.036671030612687616,0.036671030612687616
2292,hla_match_a_high|dri_score_N_A___non_malignant_indication,0.03665734271574217,0.03665734271574217
16328,hepatic_mild_No|melphalan_dose_N_A__Mel_not_given,-0.03665397030029549,0.03665397030029549
1804,hla_match_drb1_low|tbi_status_TBI___Cy____Other,0.03658532646202595,0.03658532646202595
5288,dri_score_N_A___non_malignant_indication|melphalan_dose_Missing_value,-0.036577326972861035,0.036577326972861035
4758,dri_score_Missing_disease_status|tce_imm_match_P_P,0.03653832602777993,0.03653832602777993
4831,dri_score_Missing_disease_status|tce_div_match_Permissive_mismatched,0.03653832591989095,0.03653832591989095
11198,prim_disease_hct_MPN|race_group_Native_Hawaiian_or_other_Pacific_Islander,-0.036508879012617,0.036508879012617
4259,dri_score_Intermediate|vent_hist_No,-0.03650796657152422,0.03650796657152422
1316,hla_match_dqb1_high|prim_disease_hct_MPN,-0.03650156210523134,0.03650156210523134
16180,sex_match_M_M|tce_div_match_GvH_non_permissive,-0.03647546468583332,0.03647546468583332
543,hla_high_res_8|hla_match_dqb1_high,-0.03643689206311895,0.03643689206311895
4000,hla_low_res_10|ethnicity_Not_Hispanic_or_Latino,-0.03640303568511305,0.03640303568511305
5880,psych_disturb_No|cardiac_No,-0.03639870081792829,0.03639870081792829
